text,label
"In a statement on Friday, a peer-reviewed study published this week clarified in a press briefing new developments regarding a major sports league, citing data collected over the past month.",1
"the Bureau of Labor Statistics confirmed that a major sports league saw a 2.3% change over the past week, according to figures released on Friday.",1
"a Treasury Department spokesperson published findings indicating an update on the new vaccine rollout on Thursday, noting that further analysis is expected within the next quarter.",1
"the World Health Organization clarified in a press briefing details about government spending during a briefing held on Friday, based on a review spanning the last month.",1
"election commission officials published findings indicating that the stock market saw a 23.7% change over the past year, according to figures released on earlier this month.",1
"Doctors HATE this fact about a political scandal has been linked to a massive hidden conspiracy. Wake up, people — nobody is reporting this!",0
"the Bureau of Labor Statistics said in a statement that the housing market saw a 16.8% change over the past year, according to figures released on Tuesday.",1
"a Treasury Department spokesperson reported that a local school district saw a 3.0% change over the past six months, according to figures released on Friday.",1
It's finally out: the education budget is being covered up by the mainstream media. Mainstream media REFUSES to cover this story.,0
"According to court documents, the housing market is expected to shift by roughly 4.8% following changes announced on Friday.",1
"URGENT WARNING about government spending! will completely change everything overnight. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"A report from officials at the Department of Health released last week outlines how a major sports league has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"the World Health Organization told reporters details about a viral health trend during a briefing held on Thursday, based on a review spanning the last month.",1
"a peer-reviewed study published this week announced details about the new vaccine rollout during a briefing held on Thursday, based on a review spanning the last six months.",1
People are furious after learning that climate policy proves what 'they' have been hiding for years. You need to see this before it's too late.,0
It's finally out: the economy proves what 'they' have been hiding for years. This changes EVERYTHING you thought you knew.,0
It's finally out: a local school district is the biggest secret no one is talking about. Share this before it gets DELETED!!!,0
"LEAKED: a local school district will destroy the economy within days, insiders claim. Share this before it gets DELETED!!!",0
"It's finally out: a local school district will destroy the economy within days, insiders claim. Share this before it gets DELETED!!!",0
It's finally out: the space program was secretly manipulated by anonymous insiders. The government does not want this getting out.,0
"the Associated Press confirmed an update on a political scandal on Tuesday, noting that further analysis is expected within the next six months.",1
"A report from the national weather service released Friday outlines how a tech company merger has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"The TRUTH about climate policy! will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
It's finally out: the economy has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
What the media is HIDING about the real story behind a major sports league. Sources say it has shocked experts who refuse to speak on record. Experts are too scared to comment publicly.,0
"Reuters said in a statement an update on climate policy on last week, noting that further analysis is expected within the next six months.",1
EXPOSED: government spending! has been linked to a massive hidden conspiracy. Experts are too scared to comment publicly.,0
"According to the mayor's office, government spending is expected to shift by roughly 20.0% following changes announced on Wednesday.",1
The TRUTH about a political scandal! is being covered up by the mainstream media. The government does not want this getting out.,0
"People are furious after learning that the central bank's interest rate decision was secretly manipulated by anonymous insiders. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"According to the national weather service, government spending is expected to shift by roughly 13.2% following changes announced on Thursday.",1
"It's finally out: a major sports league was secretly manipulated by anonymous insiders. Wake up, people — nobody is reporting this!",0
YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind a tech company merger. Sources say it is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
"In a statement on earlier this month, a spokesperson for the company told reporters new developments regarding a local school district, citing data collected over the past year.",1
URGENT WARNING about a major sports league is the biggest secret no one is talking about. Share this before it gets DELETED!!!,0
"the World Health Organization confirmed an update on the presidential election on Tuesday, noting that further analysis is expected within the next year.",1
"A report from the national weather service released Wednesday outlines how climate policy has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
What the media is HIDING about the real story behind a tech company merger. Sources say it is a scheme designed to control the public. The government does not want this getting out.,0
SHOCKING: the real story behind a viral health trend. Sources say it is being covered up by the mainstream media. Mainstream media REFUSES to cover this story.,0
Data compiled by officials at the Department of Health and reviewed by independent analysts shows a tech company merger moved by about 2.3% in the last six months.,1
URGENT WARNING about a major sports league was secretly manipulated by anonymous insiders. The government does not want this getting out.,0
It's finally out: a major sports league will completely change everything overnight. Mainstream media REFUSES to cover this story.,0
"Reuters published findings indicating details about climate policy during a briefing held on earlier this month, based on a review spanning the last six months.",1
"A report from a Treasury Department spokesperson released earlier this month outlines how the stock market has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"According to Reuters, the housing market is expected to shift by roughly 2.8% following changes announced on Tuesday.",1
"It's finally out: a local school district will completely change everything overnight. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"People are furious after learning that the new vaccine rollout is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
It's finally out: the central bank's interest rate decision is being covered up by the mainstream media. The government does not want this getting out.,0
"the Associated Press announced that the presidential election saw a 11.0% change over the past quarter, according to figures released on last week.",1
ALERT: the central bank's interest rate decision is being covered up by the mainstream media. Experts are too scared to comment publicly.,0
Doctors HATE this fact about the housing market! is being covered up by the mainstream media. You need to see this before it's too late.,0
"According to the World Health Organization, the space program is expected to shift by roughly 8.0% following changes announced on Wednesday.",1
"the World Health Organization announced an update on a new social media app on Thursday, noting that further analysis is expected within the next quarter.",1
"In a statement on Wednesday, officials at the Department of Health said in a statement new developments regarding a tech company merger, citing data collected over the past month.",1
Data compiled by the Bureau of Labor Statistics and reviewed by independent analysts shows a viral health trend moved by about 16.2% in the last quarter.,1
"In a statement on Wednesday, election commission officials announced new developments regarding the education budget, citing data collected over the past month.",1
People are furious after learning that government spending proves what 'they' have been hiding for years. You need to see this before it's too late.,0
"election commission officials released data showing that government spending saw a 12.7% change over the past year, according to figures released on Tuesday.",1
"Reuters confirmed in an official statement details about government spending during a briefing held on Tuesday, based on a review spanning the last quarter.",1
"A report from the World Health Organization released Friday outlines how a political scandal has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"In a statement on earlier this month, the company's quarterly earnings report clarified in a press briefing new developments regarding immigration policy, citing data collected over the past month.",1
"the World Health Organization clarified in a press briefing that the education budget saw a 13.0% change over the past year, according to figures released on last week.",1
People are furious after learning that a local school district is the biggest secret no one is talking about. Mainstream media REFUSES to cover this story.,0
It's finally out: the housing market proves what 'they' have been hiding for years. This changes EVERYTHING you thought you knew.,0
"According to election commission officials, a political scandal is expected to shift by roughly 5.8% following changes announced on earlier this month.",1
"According to a spokesperson for the company, a major sports league is expected to shift by roughly 16.9% following changes announced on Friday.",1
"the World Health Organization clarified in a press briefing an update on a local school district on Wednesday, noting that further analysis is expected within the next six months.",1
"the central bank's press release published findings indicating details about a new social media app during a briefing held on Monday, based on a review spanning the last week.",1
"According to the Associated Press, a new social media app is expected to shift by roughly 8.2% following changes announced on Monday.",1
Data compiled by the national weather service and reviewed by independent analysts shows government spending moved by about 18.2% in the last year.,1
"the company's quarterly earnings report published findings indicating that the space program saw a 2.6% change over the past six months, according to figures released on last week.",1
ALERT: the real story behind a celebrity's private life. Sources say it proves what 'they' have been hiding for years. You need to see this before it's too late.,0
"In a statement on earlier this month, the Associated Press said in a statement new developments regarding the central bank's interest rate decision, citing data collected over the past six months.",1
People are furious after learning that a viral health trend proves what 'they' have been hiding for years. Experts are too scared to comment publicly.,0
"the company's quarterly earnings report clarified in a press briefing an update on a tech company merger on Monday, noting that further analysis is expected within the next six months.",1
It's finally out: a political scandal is the biggest secret no one is talking about. You need to see this before it's too late.,0
"Doctors HATE this fact about the presidential election! is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
This one secret about a tech company merger! proves what 'they' have been hiding for years. The government does not want this getting out.,0
"In a statement on Monday, a Treasury Department spokesperson published findings indicating new developments regarding a celebrity's private life, citing data collected over the past quarter.",1
People are furious after learning that a local school district proves what 'they' have been hiding for years. You need to see this before it's too late.,0
"It's finally out: the central bank's interest rate decision will completely change everything overnight. Wake up, people — nobody is reporting this!",0
"People are furious after learning that a new social media app will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
"the university's research team announced that a natural disaster saw a 19.3% change over the past year, according to figures released on earlier this month.",1
"the mayor's office announced details about the education budget during a briefing held on last week, based on a review spanning the last month.",1
Doctors HATE this fact about the presidential election! proves what 'they' have been hiding for years. Share this before it gets DELETED!!!,0
"In a statement on Monday, Reuters published findings indicating new developments regarding the economy, citing data collected over the past six months.",1
"officials at the Department of Health announced that the new vaccine rollout saw a 19.9% change over the past year, according to figures released on Friday.",1
"People are furious after learning that the housing market is the biggest secret no one is talking about. Wake up, people — nobody is reporting this!",0
"It's finally out: a viral health trend will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows the economy moved by about 8.8% in the last quarter.,1
EXPOSED: a major sports league! was secretly manipulated by anonymous insiders. You need to see this before it's too late.,0
Data compiled by a spokesperson for the company and reviewed by independent analysts shows a political scandal moved by about 17.5% in the last week.,1
People are furious after learning that a political scandal proves what 'they' have been hiding for years. Mainstream media REFUSES to cover this story.,0
"A report from the company's quarterly earnings report released Tuesday outlines how the housing market has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
This one secret about the real story behind a new social media app. Sources say it has shocked experts who refuse to speak on record. Share this before it gets DELETED!!!,0
This one secret about a natural disaster will completely change everything overnight. This changes EVERYTHING you thought you knew.,0
SHOCKING: the real story behind a celebrity's private life. Sources say it is being covered up by the mainstream media. Experts are too scared to comment publicly.,0
What the media is HIDING about climate policy! has been linked to a massive hidden conspiracy. Share this before it gets DELETED!!!,0
"A report from officials at the Department of Health released last week outlines how government spending has changed, with officials attributing the shift to policy adjustments made over the last month.",1
It's finally out: a new social media app was secretly manipulated by anonymous insiders. You need to see this before it's too late.,0
It's finally out: the presidential election is a scheme designed to control the public. Share this before it gets DELETED!!!,0
"What the media is HIDING about the economy! was secretly manipulated by anonymous insiders. Wake up, people — nobody is reporting this!",0
SHOCKING: the real story behind a natural disaster. Sources say it has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
"BREAKING (they don't want you to know): the stock market is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"A report from the central bank's press release released last week outlines how the presidential election has changed, with officials attributing the shift to policy adjustments made over the last year.",1
"It's finally out: the national health system will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
"A report from the company's quarterly earnings report released Monday outlines how the presidential election has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"What the media is HIDING about the real story behind a political scandal. Sources say it was staged, according to unnamed sources. Experts are too scared to comment publicly.",0
"Doctors HATE this fact about the real story behind a local school district. Sources say it was staged, according to unnamed sources. This changes EVERYTHING you thought you knew.",0
What the media is HIDING about the real story behind the national health system. Sources say it is the biggest secret no one is talking about. Experts are too scared to comment publicly.,0
"A report from the company's quarterly earnings report released Monday outlines how the education budget has changed, with officials attributing the shift to policy adjustments made over the last year.",1
It's finally out: the presidential election is a scheme designed to control the public. You need to see this before it's too late.,0
"the World Health Organization confirmed details about the presidential election during a briefing held on last week, based on a review spanning the last year.",1
"election commission officials released data showing that the economy saw a 6.2% change over the past year, according to figures released on last week.",1
LEAKED: the real story behind a major sports league. Sources say it was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
"a Treasury Department spokesperson clarified in a press briefing that a major sports league saw a 17.5% change over the past month, according to figures released on Monday.",1
"Reuters confirmed in an official statement details about the education budget during a briefing held on Thursday, based on a review spanning the last week.",1
"A report from the central bank's press release released Monday outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last week.",1
People are furious after learning that the economy is a scheme designed to control the public. Experts are too scared to comment publicly.,0
"In a statement on Tuesday, a spokesperson for the company told reporters new developments regarding the space program, citing data collected over the past quarter.",1
"a spokesperson for the company confirmed in an official statement that the economy saw a 4.7% change over the past six months, according to figures released on earlier this month.",1
"According to a spokesperson for the company, a local school district is expected to shift by roughly 10.9% following changes announced on Monday.",1
Doctors HATE this fact about the national health system is being covered up by the mainstream media. This changes EVERYTHING you thought you knew.,0
People are furious after learning that the new vaccine rollout is being covered up by the mainstream media. The government does not want this getting out.,0
People are furious after learning that the central bank's interest rate decision was secretly manipulated by anonymous insiders. You need to see this before it's too late.,0
It's finally out: immigration policy is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
"This one secret about a celebrity's private life will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
"SHOCKING: a new social media app has shocked experts who refuse to speak on record. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
It's finally out: a natural disaster proves what 'they' have been hiding for years. Experts are too scared to comment publicly.,0
"the national weather service released data showing details about the central bank's interest rate decision during a briefing held on Wednesday, based on a review spanning the last week.",1
"court documents told reporters details about the central bank's interest rate decision during a briefing held on last week, based on a review spanning the last quarter.",1
Data compiled by a peer-reviewed study published this week and reviewed by independent analysts shows climate policy moved by about 6.0% in the last month.,1
"In a statement on Friday, a peer-reviewed study published this week confirmed new developments regarding the education budget, citing data collected over the past six months.",1
"A report from the national weather service released Thursday outlines how a political scandal has changed, with officials attributing the shift to policy adjustments made over the last year.",1
YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind the central bank's interest rate decision. Sources say it was secretly manipulated by anonymous insiders. Share this before it gets DELETED!!!,0
"a Treasury Department spokesperson clarified in a press briefing details about the central bank's interest rate decision during a briefing held on Friday, based on a review spanning the last quarter.",1
"According to the central bank's press release, the stock market is expected to shift by roughly 21.7% following changes announced on Wednesday.",1
"officials at the Department of Health announced that a viral health trend saw a 19.2% change over the past year, according to figures released on Friday.",1
"the Associated Press announced an update on a viral health trend on Wednesday, noting that further analysis is expected within the next month.",1
"A report from officials at the Department of Health released Thursday outlines how a tech company merger has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"People are furious after learning that a major sports league will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
"What the media is HIDING about the housing market! will completely change everything overnight. Wake up, people — nobody is reporting this!",0
"This one secret about a tech company merger! will destroy the economy within days, insiders claim. The government does not want this getting out.",0
URGENT WARNING about the national health system will completely change everything overnight. You need to see this before it's too late.,0
"The TRUTH about the real story behind the new vaccine rollout. Sources say it will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
It's finally out: the housing market is the biggest secret no one is talking about. Experts are too scared to comment publicly.,0
"According to the university's research team, a new social media app is expected to shift by roughly 8.8% following changes announced on Tuesday.",1
"EXPOSED: immigration policy has been linked to a massive hidden conspiracy. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
People are furious after learning that a local school district is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
URGENT WARNING about the new vaccine rollout! is a scheme designed to control the public. Share this before it gets DELETED!!!,0
"a spokesperson for the company said in a statement an update on government spending on last week, noting that further analysis is expected within the next month.",1
"It's finally out: a natural disaster will destroy the economy within days, insiders claim. The government does not want this getting out.",0
People are furious after learning that a viral health trend has shocked experts who refuse to speak on record. You need to see this before it's too late.,0
"A report from the mayor's office released Wednesday outlines how the new vaccine rollout has changed, with officials attributing the shift to policy adjustments made over the last six months.",1
"What the media is HIDING about immigration policy is a scheme designed to control the public. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"It's finally out: a tech company merger was staged, according to unnamed sources. Wake up, people — nobody is reporting this!",0
"In a statement on Wednesday, a Treasury Department spokesperson confirmed new developments regarding a tech company merger, citing data collected over the past month.",1
EXPOSED: the real story behind immigration policy. Sources say it will completely change everything overnight. You need to see this before it's too late.,0
This one secret about a political scandal is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
"People are furious after learning that a major sports league will destroy the economy within days, insiders claim. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind a tech company merger. Sources say it has been linked to a massive hidden conspiracy. Wake up, people — nobody is reporting this!",0
"SHOCKING: government spending! will completely change everything overnight. Wake up, people — nobody is reporting this!",0
"In a statement on earlier this month, the university's research team published findings indicating new developments regarding a major sports league, citing data collected over the past quarter.",1
"It's finally out: climate policy was staged, according to unnamed sources. This changes EVERYTHING you thought you knew.",0
"the mayor's office confirmed that immigration policy saw a 23.9% change over the past week, according to figures released on Monday.",1
LEAKED: the new vaccine rollout! is the biggest secret no one is talking about. This changes EVERYTHING you thought you knew.,0
"Doctors HATE this fact about the real story behind a natural disaster. Sources say it was staged, according to unnamed sources. The government does not want this getting out.",0
"a spokesperson for the company said in a statement that the national health system saw a 16.7% change over the past quarter, according to figures released on Wednesday.",1
"A report from Reuters released Thursday outlines how a local school district has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"What the media is HIDING about government spending was staged, according to unnamed sources. Wake up, people — nobody is reporting this!",0
Data compiled by officials at the Department of Health and reviewed by independent analysts shows a local school district moved by about 18.3% in the last six months.,1
This one secret about the real story behind immigration policy. Sources say it was secretly manipulated by anonymous insiders. This changes EVERYTHING you thought you knew.,0
It's finally out: the central bank's interest rate decision is a scheme designed to control the public. The government does not want this getting out.,0
"A report from a Treasury Department spokesperson released last week outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last six months.",1
Data compiled by a Treasury Department spokesperson and reviewed by independent analysts shows a local school district moved by about 6.7% in the last week.,1
"the mayor's office clarified in a press briefing that a political scandal saw a 6.8% change over the past quarter, according to figures released on Monday.",1
BREAKING (they don't want you to know): the education budget! will completely change everything overnight. Experts are too scared to comment publicly.,0
"In a statement on Tuesday, officials at the Department of Health released data showing new developments regarding the space program, citing data collected over the past month.",1
"A report from election commission officials released Monday outlines how a celebrity's private life has changed, with officials attributing the shift to policy adjustments made over the last week.",1
People are furious after learning that a major sports league will completely change everything overnight. The government does not want this getting out.,0
"People are furious after learning that a local school district is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
Doctors HATE this fact about the real story behind a celebrity's private life. Sources say it has been linked to a massive hidden conspiracy. Experts are too scared to comment publicly.,0
"ALERT: the stock market! was staged, according to unnamed sources. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"the central bank's press release confirmed in an official statement that the space program saw a 23.8% change over the past year, according to figures released on Thursday.",1
Data compiled by a Treasury Department spokesperson and reviewed by independent analysts shows a celebrity's private life moved by about 10.0% in the last week.,1
"People are furious after learning that a major sports league will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
"the mayor's office said in a statement details about the education budget during a briefing held on Friday, based on a review spanning the last six months.",1
"According to election commission officials, a tech company merger is expected to shift by roughly 3.2% following changes announced on last week.",1
What the media is HIDING about the space program proves what 'they' have been hiding for years. The government does not want this getting out.,0
EXPOSED: the housing market is the biggest secret no one is talking about. Mainstream media REFUSES to cover this story.,0
"the Associated Press clarified in a press briefing that the space program saw a 11.9% change over the past quarter, according to figures released on Monday.",1
This one secret about the economy is being covered up by the mainstream media. This changes EVERYTHING you thought you knew.,0
"According to a Treasury Department spokesperson, a major sports league is expected to shift by roughly 24.0% following changes announced on Friday.",1
People are furious after learning that a new social media app is the biggest secret no one is talking about. Mainstream media REFUSES to cover this story.,0
People are furious after learning that immigration policy has shocked experts who refuse to speak on record. Share this before it gets DELETED!!!,0
Data compiled by a Treasury Department spokesperson and reviewed by independent analysts shows a natural disaster moved by about 2.1% in the last year.,1
"YOU WON'T BELIEVE WHAT HAPPENED WITH the central bank's interest rate decision! will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
"a spokesperson for the company reported an update on a tech company merger on Wednesday, noting that further analysis is expected within the next year.",1
"a peer-reviewed study published this week told reporters details about a new social media app during a briefing held on last week, based on a review spanning the last month.",1
"ALERT: a tech company merger! is being covered up by the mainstream media. Wake up, people — nobody is reporting this!",0
"According to Reuters, the national health system is expected to shift by roughly 9.3% following changes announced on Wednesday.",1
"In a statement on earlier this month, the company's quarterly earnings report published findings indicating new developments regarding a tech company merger, citing data collected over the past six months.",1
It's finally out: the education budget has shocked experts who refuse to speak on record. Mainstream media REFUSES to cover this story.,0
People are furious after learning that a political scandal has shocked experts who refuse to speak on record. This changes EVERYTHING you thought you knew.,0
"the central bank's press release told reporters details about the new vaccine rollout during a briefing held on last week, based on a review spanning the last quarter.",1
"A report from officials at the Department of Health released last week outlines how a new social media app has changed, with officials attributing the shift to policy adjustments made over the last month.",1
"A report from Reuters released Thursday outlines how the new vaccine rollout has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"A report from the World Health Organization released Tuesday outlines how climate policy has changed, with officials attributing the shift to policy adjustments made over the last year.",1
"court documents released data showing an update on a natural disaster on last week, noting that further analysis is expected within the next week.",1
"LEAKED: government spending will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
"It's finally out: the housing market has been linked to a massive hidden conspiracy. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
URGENT WARNING about the real story behind immigration policy. Sources say it is the biggest secret no one is talking about. The government does not want this getting out.,0
It's finally out: the stock market proves what 'they' have been hiding for years. The government does not want this getting out.,0
Data compiled by the World Health Organization and reviewed by independent analysts shows a local school district moved by about 20.2% in the last six months.,1
"BREAKING (they don't want you to know): the stock market! was staged, according to unnamed sources. Experts are too scared to comment publicly.",0
"In a statement on last week, a spokesperson for the company published findings indicating new developments regarding the stock market, citing data collected over the past quarter.",1
It's finally out: the economy was secretly manipulated by anonymous insiders. Mainstream media REFUSES to cover this story.,0
"the Associated Press published findings indicating details about a new social media app during a briefing held on Monday, based on a review spanning the last month.",1
"In a statement on Tuesday, the national weather service confirmed new developments regarding the education budget, citing data collected over the past six months.",1
Data compiled by a spokesperson for the company and reviewed by independent analysts shows immigration policy moved by about 1.2% in the last week.,1
"In a statement on last week, election commission officials confirmed in an official statement new developments regarding a political scandal, citing data collected over the past month.",1
"In a statement on Friday, the World Health Organization published findings indicating new developments regarding the space program, citing data collected over the past quarter.",1
"A report from a spokesperson for the company released last week outlines how the presidential election has changed, with officials attributing the shift to policy adjustments made over the last quarter.",1
"A report from election commission officials released Tuesday outlines how a new social media app has changed, with officials attributing the shift to policy adjustments made over the last year.",1
EXPOSED: the new vaccine rollout is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
It's finally out: a viral health trend has shocked experts who refuse to speak on record. This changes EVERYTHING you thought you knew.,0
"a spokesperson for the company told reporters that a major sports league saw a 24.5% change over the past six months, according to figures released on Tuesday.",1
"This one secret about the space program! proves what 'they' have been hiding for years. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"It's finally out: a new social media app will completely change everything overnight. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
URGENT WARNING about a celebrity's private life will completely change everything overnight. You need to see this before it's too late.,0
This one secret about the new vaccine rollout is a scheme designed to control the public. This changes EVERYTHING you thought you knew.,0
"the World Health Organization announced that the housing market saw a 1.6% change over the past week, according to figures released on Wednesday.",1
People are furious after learning that the stock market proves what 'they' have been hiding for years. This changes EVERYTHING you thought you knew.,0
YOU WON'T BELIEVE WHAT HAPPENED WITH government spending! proves what 'they' have been hiding for years. The government does not want this getting out.,0
People are furious after learning that immigration policy has been linked to a massive hidden conspiracy. Experts are too scared to comment publicly.,0
Data compiled by the central bank's press release and reviewed by independent analysts shows immigration policy moved by about 15.2% in the last week.,1
"SHOCKING: a viral health trend! will destroy the economy within days, insiders claim. Wake up, people — nobody is reporting this!",0
It's finally out: a celebrity's private life is a scheme designed to control the public. You need to see this before it's too late.,0
"According to the central bank's press release, a local school district is expected to shift by roughly 17.4% following changes announced on Tuesday.",1
URGENT WARNING about the real story behind climate policy. Sources say it will completely change everything overnight. This changes EVERYTHING you thought you knew.,0
People are furious after learning that the space program is a scheme designed to control the public. You need to see this before it's too late.,0
"It's finally out: the stock market was staged, according to unnamed sources. Share this before it gets DELETED!!!",0
"the Bureau of Labor Statistics clarified in a press briefing details about the housing market during a briefing held on last week, based on a review spanning the last six months.",1
"the central bank's press release confirmed that the economy saw a 15.4% change over the past week, according to figures released on Monday.",1
"the mayor's office said in a statement an update on government spending on Friday, noting that further analysis is expected within the next six months.",1
"Reuters reported an update on a political scandal on earlier this month, noting that further analysis is expected within the next quarter.",1
"BREAKING (they don't want you to know): a celebrity's private life! was staged, according to unnamed sources. The government does not want this getting out.",0
"A report from the national weather service released Thursday outlines how immigration policy has changed, with officials attributing the shift to policy adjustments made over the last week.",1
"election commission officials published findings indicating details about the education budget during a briefing held on Monday, based on a review spanning the last six months.",1
"the national weather service confirmed in an official statement details about a new social media app during a briefing held on Wednesday, based on a review spanning the last month.",1
"a Treasury Department spokesperson confirmed an update on immigration policy on Friday, noting that further analysis is expected within the next six months.",1
LEAKED: the stock market! proves what 'they' have been hiding for years. You need to see this before it's too late.,0
"the Bureau of Labor Statistics confirmed details about a local school district during a briefing held on Friday, based on a review spanning the last six months.",1
"People are furious after learning that a major sports league has shocked experts who refuse to speak on record. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"In a statement on Thursday, the World Health Organization announced new developments regarding the space program, citing data collected over the past year.",1
URGENT WARNING about the real story behind a tech company merger. Sources say it will completely change everything overnight. The government does not want this getting out.,0
SHOCKING: the economy was secretly manipulated by anonymous insiders. Experts are too scared to comment publicly.,0
"According to the central bank's press release, a natural disaster is expected to shift by roughly 1.3% following changes announced on Thursday.",1
Doctors HATE this fact about the real story behind the new vaccine rollout. Sources say it is being covered up by the mainstream media. Share this before it gets DELETED!!!,0
Data compiled by election commission officials and reviewed by independent analysts shows a local school district moved by about 17.5% in the last quarter.,1
ALERT: the space program will completely change everything overnight. Experts are too scared to comment publicly.,0
"a peer-reviewed study published this week confirmed details about the education budget during a briefing held on Monday, based on a review spanning the last month.",1
"It's finally out: government spending will destroy the economy within days, insiders claim. This changes EVERYTHING you thought you knew.",0
"People are furious after learning that the presidential election will destroy the economy within days, insiders claim. Mainstream media REFUSES to cover this story.",0
People are furious after learning that the national health system has been linked to a massive hidden conspiracy. This changes EVERYTHING you thought you knew.,0
Data compiled by the World Health Organization and reviewed by independent analysts shows the national health system moved by about 4.8% in the last six months.,1
"the central bank's press release published findings indicating that a viral health trend saw a 1.8% change over the past six months, according to figures released on earlier this month.",1
"A report from election commission officials released Wednesday outlines how a tech company merger has changed, with officials attributing the shift to policy adjustments made over the last month.",1
The TRUTH about the housing market is being covered up by the mainstream media. This changes EVERYTHING you thought you knew.,0
"People are furious after learning that a tech company merger will destroy the economy within days, insiders claim. Share this before it gets DELETED!!!",0
"In a statement on last week, the university's research team reported new developments regarding the new vaccine rollout, citing data collected over the past month.",1
"the World Health Organization said in a statement an update on government spending on Wednesday, noting that further analysis is expected within the next week.",1
"It's finally out: a major sports league is being covered up by the mainstream media. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
"YOU WON'T BELIEVE WHAT HAPPENED WITH the real story behind climate policy. Sources say it is the biggest secret no one is talking about. Wake up, people — nobody is reporting this!",0
People are furious after learning that the central bank's interest rate decision was secretly manipulated by anonymous insiders. Mainstream media REFUSES to cover this story.,0
"People are furious after learning that a celebrity's private life will destroy the economy within days, insiders claim. Share this before it gets DELETED!!!",0
Data compiled by the central bank's press release and reviewed by independent analysts shows the presidential election moved by about 4.5% in the last quarter.,1
"EXPOSED: a tech company merger! proves what 'they' have been hiding for years. A source close to the situation, who wished to remain anonymous, confirmed everything.",0
ALERT: the real story behind the national health system. Sources say it will completely change everything overnight. You need to see this before it's too late.,0
